Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-September-2014,41.10,41.85,40.55,41.10,41.127891223828911421,1959032,7684,80570855.00,454971,23.22,1.30,0.00
29-September-2014,40.00,41.75,39.90,41.20,41.094443948107384524,2025953,7792,83255412.00,495122,24.44,1.85,1.20
26-September-2014,38.45,39.95,38.05,39.75,39.201374830531899490,1519460,7065,59564921.00,349900,23.03,1.90,1.30
25-September-2014,38.80,39.30,37.80,38.40,38.495572635798777329,1598468,6597,61533941.00,285592,17.87,1.50,-0.40
24-September-2014,39.00,39.35,37.65,38.70,38.428252801360994440,1906841,7508,73276568.00,325383,17.06,1.70,-0.30
23-September-2014,40.55,41.10,38.75,38.95,39.522183295984744707,1359266,6202,53721160.00,370331,27.24,2.35,-1.60
22-September-2014,39.40,41.30,39.25,40.85,40.528014411272206864,1339507,5307,54287559.00,287252,21.44,2.05,1.45
19-September-2014,41.50,41.50,39.40,39.70,40.491268149116225371,1548698,7164,62708746.00,386463,24.95,2.10,-1.80
18-September-2014,38.80,41.25,38.30,41.05,40.491905649839048704,2073298,9699,83951787.00,452869,21.84,2.95,2.25
17-September-2014,39.90,40.15,37.05,38.80,38.454676638449372393,2684642,11881,103237040.00,505020,18.81,3.10,-1.10
16-September-2014,42.10,42.65,39.05,39.30,40.649131639067129953,1986386,8950,80744866.00,513499,25.85,3.60,-2.80
15-September-2014,41.25,42.40,41.05,42.05,41.848331902764979920,1711441,7312,71620951.00,363231,21.22,1.35,0.80
12-September-2014,42.00,42.35,41.35,41.45,41.741298725567923108,1434129,4874,59862407.00,351132,24.48,1.00,-0.55
11-September-2014,42.00,42.60,41.60,41.90,42.114084071199595750,2491531,11329,104928546.00,633223,25.42,1.00,-0.10
10-September-2014,40.65,42.15,39.75,41.60,41.349800921853180569,4091107,15697,169166460.00,837883,20.48,2.40,0.95
9-September-2014,38.85,41.30,38.20,40.70,40.461907357419845773,6470869,25421,261823702.00,1516254,23.43,3.10,1.85
8-September-2014,38.60,39.20,38.10,38.60,38.533424338234035959,1051958,6377,40535544.00,268961,25.57,1.10,0.00
5-September-2014,37.50,39.20,37.10,38.50,38.363281445982833878,2152612,7305,82581260.00,452774,21.03,2.10,1.00
4-September-2014,37.90,37.90,36.80,37.40,37.254029052636041803,1509536,4917,56236298.00,370985,24.58,1.10,-0.50
3-September-2014,38.50,39.10,37.65,38.00,38.354593287827076222,1561104,6220,59875509.00,406594,26.05,1.45,-0.50
2-September-2014,39.10,39.10,37.75,38.15,38.302710124996861828,1433956,5980,54924401.00,385636,26.89,1.35,-0.95
1-September-2014,36.45,39.30,36.45,38.75,38.253261611386557262,3198649,10597,122358757.00,953865,29.82,2.85,2.30
28-August-2014,36.95,37.05,36.25,36.55,36.544809915704383871,1121292,2883,40977403.00,316737,28.25,0.80,-0.40
27-August-2014,36.35,36.90,36.25,36.75,36.577935157255033551,1129471,3641,41313717.00,281345,24.91,0.65,0.40
26-August-2014,35.45,36.40,35.00,36.00,35.755298678920160827,1323160,5022,47309981.00,299596,22.64,1.40,0.55
25-August-2014,36.60,36.80,35.35,35.55,36.083814373122791094,780081,2880,28148298.00,197123,25.27,1.45,-1.05
22-August-2014,37.00,37.60,36.35,36.60,36.907171807396320348,1491228,5019,55037008.00,294988,19.78,1.25,-0.40
21-August-2014,37.35,37.55,36.10,36.65,36.771442831284505524,1588876,6795,58425263.00,239478,15.07,1.45,-0.70
20-August-2014,38.15,38.30,36.95,37.10,37.546677372899196846,2683795,7891,100767585.00,615411,22.93,1.35,-1.05
19-August-2014,35.55,38.05,35.15,37.80,36.988381423410769155,4994932,15216,184754450.00,1301884,26.06,2.90,2.25
18-August-2014,34.70,35.30,34.40,35.20,34.960366158335498570,650429,2806,22739236.00,222544,34.21,0.90,0.50
14-August-2014,33.70,34.90,33.60,34.70,34.384714656723634047,1063123,3334,36555181.00,516007,48.54,1.30,1.00
13-August-2014,35.00,35.05,33.30,33.70,33.902953285019223571,1175640,4187,39857668.00,389533,33.13,1.75,-1.30
12-August-2014,35.00,35.20,34.70,35.05,34.974244330842836544,762900,2823,26681851.00,249905,32.76,0.50,0.05
11-August-2014,34.10,34.75,34.10,34.45,34.495235296358580004,734988,2778,25353584.00,253425,34.48,0.65,0.35
8-August-2014,34.00,34.20,33.40,33.90,33.845076244117208489,764518,3363,25875170.00,165301,21.62,0.80,-0.10
7-August-2014,34.65,35.25,34.30,34.50,34.690373668980953708,767551,3213,26626631.00,214183,27.90,0.95,-0.15
6-August-2014,35.15,35.40,34.50,34.65,34.916819151355038491,738872,3501,25799060.00,179924,24.35,0.90,-0.50
5-August-2014,35.45,35.75,34.75,35.30,35.258121133954170354,1512689,5733,53334572.00,326441,21.58,1.00,-0.15
4-August-2014,34.05,35.45,33.60,35.00,34.506050028612244953,1471398,5427,50772133.00,402947,27.39,1.85,0.95
1-August-2014,33.85,34.70,33.50,33.95,34.124448635775631261,1297917,5395,44290702.00,318822,24.56,1.20,0.10
31-July-2014,34.80,35.30,33.80,34.10,34.560459274608637134,2401352,6210,82991828.00,1142081,47.56,1.50,-0.70
30-July-2014,32.90,34.90,32.85,34.55,33.961329287022781340,2134949,7563,72505706.00,688082,32.23,2.05,1.65
28-July-2014,34.05,34.50,32.50,32.75,33.222336905735743529,2026834,7798,67336162.00,694697,34.27,2.00,-1.30
25-July-2014,34.30,34.50,31.20,33.30,33.043936578876684504,2516764,9564,83163790.00,803709,31.93,3.30,-1.00
24-July-2014,33.60,34.35,33.20,34.15,33.987228266840652514,1183238,4031,40214980.00,274381,23.19,1.15,0.55
23-July-2014,33.45,34.55,32.95,33.60,33.755524350422952443,1663544,6100,56153800.00,438499,26.36,1.60,0.15
22-July-2014,33.20,33.60,32.10,33.30,32.953858800997647545,1468254,6651,48384635.00,344111,23.44,1.50,0.10
21-July-2014,34.25,34.65,32.90,33.20,33.744204038781355286,1183971,4286,39952159.00,378191,31.94,1.75,-1.05
18-July-2014,34.00,34.45,33.30,34.05,33.972688942399763910,1592615,5980,54105414.00,473666,29.74,1.15,0.05
17-July-2014,32.95,34.65,32.65,34.45,33.838001791385066362,1866712,6844,63165804.00,572661,30.68,2.00,1.50
16-July-2014,32.95,33.15,32.00,32.80,32.647416951882423998,869225,3798,28377951.00,233655,26.88,1.15,-0.15
15-July-2014,32.00,32.90,31.70,32.60,32.352383366926132386,1897232,7264,61379977.00,659976,34.79,1.20,0.60
14-July-2014,30.65,31.90,29.05,31.50,30.510494510501681434,3346845,11540,102113896.00,1180340,35.27,2.85,0.85
11-July-2014,33.00,33.00,30.10,30.60,31.183166807449418768,2486100,9840,77524471.00,750145,30.17,2.90,-2.40
10-July-2014,33.00,34.95,30.55,32.65,32.783774414720820675,4064556,15841,133251487.00,838302,20.62,4.40,-0.35
9-July-2014,35.30,35.40,32.60,33.05,33.697237209891310440,2479631,15185,83556714.00,682792,27.54,2.80,-2.25
8-July-2014,37.45,37.50,34.70,35.20,36.175238035517374107,1499041,6899,54228165.00,468366,31.24,2.80,-2.25
7-July-2014,36.05,37.60,36.05,37.10,37.042644200199087365,2425066,7006,89830857.00,754908,31.13,1.55,1.05
4-July-2014,35.95,36.35,35.20,36.10,35.940720775833830765,1752334,6014,62980147.00,532162,30.37,1.15,0.15
3-July-2014,36.50,36.85,35.30,35.55,35.783891812946071812,725780,3003,25971233.00,314848,43.38,1.55,-0.95
2-July-2014,37.55,38.10,36.10,36.35,37.122061927202289745,2801709,8067,104005215.00,895862,31.98,2.00,-1.20
1-July-2014,36.95,37.15,36.50,36.75,36.816056251978299290,1266871,3674,46641194.00,363788,28.72,0.65,-0.20
30-June-2014,36.15,37.05,36.05,36.50,36.573980364471922914,1581521,5332,57842518.00,560445,35.44,1.00,0.35
27-June-2014,36.90,37.50,35.70,36.15,36.422921518450317735,3545088,12415,129122462.00,735956,20.76,1.80,-0.75
26-June-2014,38.75,39.00,37.55,37.90,38.393539484026590406,4899361,15828,188103810.00,1638465,33.44,1.45,-0.85
25-June-2014,36.30,38.60,36.00,38.10,37.415925527750194840,8332446,25791,311766179.00,2601234,31.22,2.60,1.80
24-June-2014,34.00,36.50,33.75,35.95,35.552334338513196352,4529206,15956,161023846.00,1527699,33.73,2.75,1.95
23-June-2014,32.70,34.10,32.50,33.90,33.462567508764525964,1905123,7626,63750307.00,557697,29.27,1.60,1.20
20-June-2014,33.25,33.60,32.10,32.65,32.887047732727891774,1771049,18769,58244573.00,417507,23.57,1.50,-0.60
19-June-2014,33.35,33.70,32.90,33.15,33.261375592263505342,979927,4104,32593720.00,312954,31.94,0.80,-0.20
18-June-2014,33.40,33.85,32.60,33.25,33.353270135903901650,1812310,7510,60446465.00,350317,19.33,1.25,-0.15
17-June-2014,32.80,33.35,32.10,33.10,32.755388639781234051,1465676,5229,48008787.00,397386,27.11,1.25,0.30
16-June-2014,32.80,33.20,30.80,32.75,32.288522352965671208,2113299,9313,68235302.00,349671,16.55,2.40,-0.05
13-June-2014,34.20,34.55,32.30,32.95,33.234945240776449284,3941893,13933,131008598.00,974218,24.71,2.25,-1.25
12-June-2014,32.15,34.10,31.55,33.75,33.171445971831113701,2645259,9692,87747066.00,516521,19.53,2.55,1.60
11-June-2014,33.55,33.90,31.10,32.30,32.298694905041565289,2667009,10252,86140910.00,782147,29.33,2.80,-1.25
10-June-2014,34.35,34.60,32.90,33.55,33.501844163664268085,1497969,5479,50184724.00,541979,36.18,1.70,-0.80
9-June-2014,34.10,34.85,33.45,34.20,34.147043032170730564,2497643,7667,85287123.00,722277,28.92,1.40,0.10
6-June-2014,34.20,34.50,33.40,33.90,34.024528731555798706,2182461,5945,74257207.00,431526,19.77,1.10,-0.30
5-June-2014,34.00,34.50,33.20,34.10,34.038377630192129423,1574980,4955,53609764.00,594096,37.72,1.30,0.10
4-June-2014,33.40,34.15,33.25,33.95,33.834947302173126813,1404612,5497,47524973.00,556000,39.58,0.90,0.55
3-June-2014,32.85,33.90,32.45,33.40,33.216909566096547151,2443055,7059,81150737.00,679289,27.80,1.45,0.55
2-June-2014,32.75,33.20,32.65,32.85,32.907280048087051044,1424084,6140,46862731.00,606939,42.62,0.55,0.10
30-May-2014,32.05,32.75,31.55,32.30,32.079506527964351915,1316873,4890,42244636.00,456925,34.70,1.20,0.25
29-May-2014,33.00,33.15,31.35,31.55,31.854286674504091109,2294121,6715,73077588.00,762592,33.24,1.80,-1.45
28-May-2014,32.70,33.40,32.05,32.70,32.764237593337132076,1884834,8392,61755149.00,478149,25.37,1.35,0.00
27-May-2014,32.45,33.30,30.50,31.80,32.057717951633826913,2761186,11998,88517322.00,584929,21.18,2.80,-0.65
26-May-2014,33.80,35.75,29.85,31.90,33.855090717466845298,7403701,23872,250652969.00,1873881,25.31,5.90,-1.90
23-May-2014,30.40,34.45,30.30,32.85,32.629175002926135238,10978645,34844,358224129.00,2542557,23.16,4.15,2.45
22-May-2014,29.40,30.05,28.55,28.90,29.244128404578107828,1963606,7463,57423946.00,658171,33.52,1.50,-0.50
21-May-2014,28.65,30.40,28.45,28.90,29.097383082737342763,6971447,10373,202850864.00,4811453,69.02,1.95,0.25
20-May-2014,29.30,30.30,28.10,28.30,29.180018106404762983,1720938,8271,50217002.00,575418,33.44,2.20,-1.00
19-May-2014,27.00,29.30,27.00,29.10,28.330112043206253859,2607030,8078,73857452.00,882557,33.85,2.30,2.10
16-May-2014,25.75,28.30,25.75,26.90,27.347022834611179486,4657316,14341,127363727.00,1682757,36.13,2.55,1.15
15-May-2014,25.60,26.10,25.10,25.45,25.686903818452781474,1003155,5681,25767946.00,307904,30.69,1.00,-0.15
14-May-2014,25.50,26.10,25.30,25.60,25.648282280426731355,786537,4295,20173323.00,310756,39.51,0.80,0.10
13-May-2014,25.35,26.40,25.15,25.50,25.734635797690708742,1904134,9012,49002195.00,617657,32.44,1.25,0.15
12-May-2014,23.80,26.25,23.80,25.20,25.480235415592267885,3598912,13410,91701125.00,1434936,39.87,2.45,1.40
9-May-2014,23.00,24.00,22.80,23.85,23.188742015489431345,3563462,7589,82632201.00,2843914,79.81,1.20,0.85
8-May-2014,22.80,23.05,22.65,22.80,22.863855087265045460,471953,2582,10790665.00,135120,28.63,0.40,0.00
7-May-2014,22.50,22.80,22.35,22.60,22.635434862595065353,279939,2327,6336541.00,120921,43.20,0.45,0.10
6-May-2014,22.40,22.60,22.30,22.45,22.441018755291763236,233854,2187,5247922.00,97750,41.80,0.30,0.05
5-May-2014,22.20,22.60,21.80,22.35,22.278659455748225070,722423,3287,16094616.00,199026,27.55,0.80,0.15
2-May-2014,22.45,22.70,22.20,22.45,22.386443922559254800,405368,2648,9074748.00,139589,34.44,0.50,0.00
30-April-2014,22.90,23.10,22.05,22.25,22.568048328310944084,776191,5449,17517116.00,239020,30.79,1.05,-0.65
29-April-2014,23.25,23.45,22.60,22.70,23.049507404548926043,496249,2614,11438295.00,257369,51.86,0.85,-0.55
28-April-2014,23.30,23.60,23.10,23.25,23.351811635944700460,694400,4580,16215498.00,238314,34.32,0.50,-0.05
25-April-2014,23.95,25.00,23.20,23.30,23.798298900349626554,23143265,6136,550770338.00,21856922,94.44,1.80,-0.65
23-April-2014,23.85,24.20,23.70,23.85,23.901297893836947229,669084,3108,15991976.00,230016,34.38,0.50,0.00
22-April-2014,24.30,24.70,23.60,23.75,24.140259146232516920,699605,2972,16888646.00,237409,33.93,1.10,-0.55
21-April-2014,23.10,24.50,23.10,24.25,23.922486502983985053,1212305,4398,29001350.00,383497,31.63,1.40,1.15
17-April-2014,22.75,23.45,22.70,23.05,23.069158830890524150,1570255,4785,36224462.00,688674,43.86,0.75,0.30
16-April-2014,23.60,23.70,22.60,22.75,23.170994010803400949,735324,4001,17038188.00,203817,27.72,1.10,-0.85
15-April-2014,24.65,24.75,23.35,23.60,23.924213409991033572,887756,3897,21238864.00,246714,27.79,1.40,-1.05
11-April-2014,24.25,25.20,23.75,24.10,24.529407645552128623,1927866,7785,47289411.00,544151,28.23,1.45,-0.15
10-April-2014,24.50,24.90,23.95,24.20,24.598018290239106483,1808943,6744,44496413.00,452952,25.04,0.95,-0.30
9-April-2014,23.00,24.90,23.00,24.50,24.268550845888847540,2630783,8186,63845291.00,897366,17.06,1.90,1.50
7-April-2014,23.25,23.90,22.80,23.10,23.094173677366796697,319155,1979,7370621.00,146614,22.97,1.10,-0.15
4-April-2014,23.25,23.60,23.00,23.50,23.392950234363815984,1411054,2762,33008716.00,544440,38.58,0.60,0.25
3-April-2014,23.90,24.10,23.05,23.30,23.603417874643757816,2243558,4669,52955637.00,736127,32.81,1.05,-0.60
2-April-2014,22.50,23.60,22.35,23.50,23.183552720565758880,2417567,4920,56047792.00,719022,29.74,1.25,1.00
1-April-2014,23.80,23.85,22.30,22.65,22.866825478104058596,1572095,4116,35948822.00,428473,27.25,1.55,-1.15
31-March-2014,23.00,24.00,23.00,23.70,23.619963579366630218,2886276,6442,68173734.00,1025055,35.51,1.00,0.70
28-March-2014,22.35,22.90,22.00,22.70,22.680012858665110855,19460807,4895,441371353.00,17134334,88.05,0.90,0.35
27-March-2014,22.70,23.65,21.80,22.15,22.627941073703017399,7398191,15311,167405830.00,1547615,20.92,1.85,-0.55
26-March-2014,20.65,23.90,20.40,22.55,22.093121728216654888,9467887,21240,209175180.00,2393912,25.28,3.50,1.90
25-March-2014,19.35,20.45,19.25,20.25,19.961574195689142667,3616450,6413,72190035.00,1215886,33.62,1.20,0.90
24-March-2014,18.55,19.35,18.10,19.25,18.914095573530897267,2831286,6020,53551214.00,872156,30.80,1.25,0.70
22-March-2014,18.70,18.70,18.40,18.50,18.515983033059296834,182944,560,3387388.00,78981,43.17,0.30,-0.20
21-March-2014,17.70,18.65,17.70,18.50,18.273745799746034783,1923098,3928,35142204.00,775144,40.31,0.95,0.80
20-March-2014,17.60,17.90,17.40,17.70,17.564223230552068731,818956,1604,14384326.00,305156,37.26,0.50,0.10
19-March-2014,17.65,17.80,17.50,17.60,17.673029472305564781,532941,1585,9418682.00,175641,32.96,0.30,-0.05
18-March-2014,17.45,17.85,17.40,17.50,17.632530110883257886,627597,1679,11066123.00,168464,26.84,0.45,0.05
14-March-2014,17.40,17.55,17.05,17.45,17.300300815963300452,797830,1557,13802699.00,267555,33.54,0.50,0.05
13-March-2014,17.80,18.30,17.15,17.45,17.898358343442935185,1307338,2584,23399204.00,358633,27.43,1.15,-0.35
12-March-2014,17.60,18.50,17.45,17.80,17.947276623234611426,2578894,3455,46284124.00,680174,26.37,1.05,0.20
11-March-2014,18.25,18.25,17.40,17.60,17.838485604587963365,1654416,2537,29512276.00,540340,32.66,0.85,-0.65
10-March-2014,17.00,18.20,16.95,18.00,17.653099358860021612,3167639,4966,55918646.00,1364511,43.08,1.25,1.00
7-March-2014,16.00,17.25,15.90,17.10,16.692841343121739255,2288013,4009,38193438.00,784920,34.31,1.35,1.10
6-March-2014,16.30,16.35,15.95,16.00,16.083719503240337512,687737,966,11061369.00,233366,33.93,0.40,-0.30
5-March-2014,15.65,16.30,15.65,16.15,15.996708677068661703,820035,1272,13117861.00,275096,33.55,0.65,0.50
4-March-2014,15.70,15.75,15.40,15.60,15.631794820067605131,852598,756,13327637.00,354281,41.55,0.35,-0.10
3-March-2014,15.75,15.75,15.50,15.55,15.570532944649998131,214056,381,3332966.00,96993,45.31,0.25,-0.20
28-February-2014,15.75,15.80,15.60,15.65,15.671188569768336139,234046,698,3667779.00,113242,48.38,0.20,-0.10
26-February-2014,15.70,15.75,15.40,15.70,15.539487261750701425,648323,915,10074607.00,248850,38.38,0.35,0.00
25-February-2014,15.70,15.70,15.50,15.55,15.566241718938398385,221439,578,3446973.00,114005,51.48,0.20,-0.15
24-February-2014,15.75,15.75,15.50,15.50,15.565968708099591181,425861,768,6628939.00,227702,53.47,0.25,-0.25
21-February-2014,15.40,16.00,15.40,15.70,15.685840002106335889,645671,634,10127892.00,287023,44.45,0.60,0.30
20-February-2014,15.70,15.70,15.40,15.65,15.586163325572150604,493052,1057,7684789.00,121220,24.59,0.30,-0.05
19-February-2014,15.60,15.80,15.50,15.65,15.644118022328548644,627000,1182,9808862.00,149501,23.84,0.30,0.05
18-February-2014,15.50,15.60,15.30,15.35,15.414868872905149535,884371,1176,13632463.00,465589,52.65,0.30,-0.15
17-February-2014,15.75,15.85,14.90,15.30,15.491085206578399575,1604524,2062,24855818.00,503062,31.35,0.95,-0.45
14-February-2014,15.65,15.70,15.45,15.60,15.576189841354486068,525070,1236,8178590.00,184690,35.17,0.25,-0.05
13-February-2014,15.75,15.75,15.45,15.50,15.589484709056049281,580507,926,9049805.00,204554,35.24,0.30,-0.25
12-February-2014,15.75,15.80,15.55,15.60,15.675085865939449726,464969,1703,7288429.00,173302,37.27,0.25,-0.15
11-February-2014,15.70,15.80,15.55,15.70,15.691035157874779694,516897,1096,8110649.00,146862,28.41,0.25,0.00
10-February-2014,16.25,16.40,15.60,15.70,15.946420191811143145,2205607,2167,35171536.00,981388,44.50,0.80,-0.55
7-February-2014,16.25,16.25,16.00,16.10,16.104815961079451366,437815,1188,7050930.00,124152,28.36,0.25,-0.15
6-February-2014,16.10,16.30,15.85,15.95,16.007892926295580508,547959,1293,8771669.00,143479,26.18,0.45,-0.15
5-February-2014,16.30,16.50,15.95,16.05,16.091038259863729657,938869,1848,15107377.00,226338,24.11,0.55,-0.25
4-February-2014,15.90,16.55,15.55,16.45,16.032674555086762046,914167,1799,14656542.00,165758,18.13,1.00,0.55
3-February-2014,16.45,16.45,15.85,15.90,16.081735387852818737,524632,1596,8436993.00,180854,34.47,0.60,-0.55
31-January-2014,16.20,16.55,16.15,16.45,16.342510963386514757,1171399,1962,19143601.00,422047,36.03,0.40,0.25
30-January-2014,16.30,16.30,15.80,16.10,16.063189173268207673,651868,1549,10471079.00,198458,30.44,0.50,-0.20
29-January-2014,16.40,16.75,16.20,16.30,16.530284115760314914,658464,1316,10884597.00,182909,27.78,0.55,-0.10
28-January-2014,16.25,16.75,16.00,16.45,16.295130705475685442,1221984,1884,19912389.00,468732,38.36,0.75,0.20
27-January-2014,16.85,16.85,16.30,16.50,16.549143511666516518,621608,1528,10287080.00,158822,25.55,0.55,-0.35
24-January-2014,17.65,17.75,17.00,17.05,17.301318260022468555,763734,1363,13213605.00,240848,31.54,0.75,-0.60
23-January-2014,17.30,17.90,17.30,17.65,17.659849810786104032,1370671,2479,24205844.00,391677,28.58,0.60,0.35
22-January-2014,16.50,17.55,16.20,17.25,17.098628143837040116,3011686,5194,51495699.00,701899,23.31,1.35,0.75
21-January-2014,16.90,17.20,16.65,16.80,16.882271473041639507,848401,1459,14322936.00,198772,23.43,0.55,-0.10
20-January-2014,17.00,17.05,16.70,16.85,16.860241996567153729,471329,1024,7946721.00,157617,33.44,0.35,-0.15
17-January-2014,17.00,17.20,16.75,16.85,16.927239879268359956,507572,1107,8591793.00,160190,31.56,0.45,-0.15
16-January-2014,17.30,17.45,16.95,17.00,17.152969028028116509,520406,1190,8926508.00,159315,30.61,0.50,-0.30
15-January-2014,17.40,17.45,17.15,17.25,17.298119055745689694,542015,1710,9375840.00,135047,24.92,0.30,-0.15
14-January-2014,17.20,17.65,16.95,17.45,17.395196898906402423,623264,1781,10841800.00,155961,25.02,0.70,0.25
13-January-2014,17.10,17.60,16.90,17.10,17.147041989611871957,606269,1215,10395720.00,223307,36.83,0.70,0.00
10-January-2014,17.90,18.00,17.15,17.20,17.531117715080222737,1162264,2109,20375787.00,295566,25.43,0.85,-0.70
